h3,ts,pm25,source,confidence,n_sensors
883da10725fffff,2021-01-10 19:45:00+05:30,179.3,sensor,High,2
883da10727fffff,2021-01-10 19:45:00+05:30,181.8,sensor,High,2
883da10729fffff,2021-01-10 19:45:00+05:30,178.8,sensor,High,2
883da1072bfffff,2021-01-10 19:45:00+05:30,179.0,sensor,High,2
883da1072dfffff,2021-01-10 19:45:00+05:30,178.8,sensor,High,2
883da10741fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da10749fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da1074bfffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da1074dfffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da10767fffff,2021-01-10 19:45:00+05:30,186.5,sensor,Medium,1
883da1140bfffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da11411fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da11415fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da11417fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da11419fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da1141bfffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da1141dfffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da11451fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da11453fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da11455fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da1148bfffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da11491fffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da11495fffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da11497fffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da11499fffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da1149bfffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da1149dfffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da114b9fffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da114bbfffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da114d1fffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da114d3fffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da114d5fffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da114d7fffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da11501fffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da1150bfffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da1150dfffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da11541fffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da11545fffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da11547fffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da11549fffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da11561fffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da11563fffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da11569fffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da1156bfffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da11581fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da11583fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da11585fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da11587fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da11589fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da1158bfffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da1158dfffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115a3fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115a7fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115a9fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115abfffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115b1fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115b5fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115bdfffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115c7fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115e1fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115e3fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115e7fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115e9fffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da115ebfffff,2021-01-10 19:45:00+05:30,168.0,sensor,Medium,1
883da11687fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da116a1fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da116a5fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da116a7fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da116a9fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da116adfffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da116e1fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da116e3fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da116e7fffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da116edfffff,2021-01-10 19:45:00+05:30,154.0,sensor,Medium,1
883da11723fffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da1172bfffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da11731fffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da11733fffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da11735fffff,2021-01-10 19:45:00+05:30,172.0,sensor,Medium,1
883da1ab21fffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da1ab25fffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da1ab2bfffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da1ab2dfffff,2021-01-10 19:45:00+05:30,181.0,sensor,Medium,1
883da10093fffff,2021-01-10 20:00:00+05:30,178.0,sensor,Medium,1
883da100d3fffff,2021-01-10 20:00:00+05:30,174.1,sensor,High,2
883da100dbfffff,2021-01-10 20:00:00+05:30,159.4,sensor,High,2
883da10293fffff,2021-01-10 20:00:00+05:30,150.0,sensor,Medium,1
